Property_ID,Habitability_score
0xc386,87.07
0x28c9,83.51
0x28f6,86.99
0x8e34,92.48
0x9f8c,85.77
0xa520,83.79
0x869a,57.75
0x7826,66.8
0x6a5a,45.28
0x2e6f,95.99
0x1661,71.35
0x6d0,86.5
0xb8e9,72.26
0x80f9,81.34
0xb874,75.82
0x2954,90.42
0xb716,74.78
0x6508,55.35
0x8c1f,88.72
0x15ef,76.0
0x40b2,83.08
0x54de,91.9
0x3822,80.32
0xad9a,77.74
0x57bd,52.31
0x7de8,63.67
0x18cf,55.05
0x974b,40.89
0x1dd4,68.02
0xbbbb,90.96
0x9cd1,71.96
0xa042,76.7
0x5276,87.63
0x9ca0,86.2
0xaee7,80.44
0xbac1,67.41
0x7ea8,63.05
0x30f6,86.56
0x45bb,89.82
0x41d7,55.94
0x5ca6,71.07
0x8e3b,83.55
0x53a3,72.95
0x44c5,83.74
0x8e60,80.86
0xbb2,68.97
0x9f1c,73.83
0x7ff8,57.79
0x2ee9,73.5
0x741d,70.75
0xa3fd,83.08
0x9c35,73.38
0x834a,75.2
0xac8,69.21
0xc34b,39.03
0x988,95.3
0xb9cd,69.42
0x988a,86.8
0x63ed,73.1
0xc79,92.91
0x3e48,79.25
0x387c,34.06
0x2306,72.75
0xa79e,73.92
0x5387,91.14
0x4053,38.27
0x1ed0,23.75
0x252e,32.37
0xc808,71.77
0x229e,79.51
0x358e,85.44
0x2258,74.1
0xb425,73.97
0x866e,64.14
0x64a9,91.23
0x420e,55.11
0x2a0c,62.81
0x696e,96.52
0x1403,68.83
0x8174,38.13
0x6d9e,59.1
0x2843,69.44
0xc29,76.85
0xa418,32.11
0xbb37,68.64
0x5808,79.15
0xbca1,74.42
0x1c97,68.29
0xb6ce,72.16
0xc603,74.8
0x3d64,67.12
0x8010,35.12
0x34b8,91.83
0x3002,79.27
0x8c8b,78.98
0xb7ef,92.69
0xac4a,97.08
0x278b,73.51
0xa26,75.34
0x7285,74.78
0x1c8e,33.7
0x53c4,27.54
0x8443,73.52
0x46ab,82.64
0x1cba,85.91
0xc1f,41.85
0x226d,79.73
0x7bcb,88.52
0x33c5,65.9
0x7a01,74.61
0x8a8c,94.27
0x5bbd,82.87
0x1408,75.76
0x348f,69.32
0x8253,73.35
0x7dc2,78.71
0x99ba,97.39
0x4ff0,77.17
0x7e4a,30.97
0x20e3,85.12
0x87db,80.22
0xa34c,81.83
0x5bae,75.19
0x7ead,78.58
0xd41,75.14
0x7037,80.04
0xb2c6,73.49
0x8ac3,78.68
0x2d56,78.21
0x15ea,24.44
0xabc7,72.38
0x17f0,73.53
0x1472,61.17
0xc560,73.86
0x96fd,77.34
0xc45d,76.79
0x81c9,81.95
0x4a45,80.67
0x9c5c,74.33
0x7616,86.84
0x4300,71.03
0xa9e,77.84
0x33ca,79.65
0xad75,46.56
0x1abd,73.42
0x69d5,58.16
0x49da,70.63
0x3bb1,76.03
0x70a4,83.64
0xb14f,94.35
0x3ba9,67.77
0xc100,84.48
0x2bac,71.89
0xb43c,67.9
0xab42,78.52
0x59ba,79.18
0x2554,91.31
0xaf63,88.02
0x812d,81.74
0x8ee3,69.5
0x3b45,77.66
0xc5fc,80.59
0x75ed,67.71
0x4e1f,78.59
0xdb9,69.25
0x694,96.19
0xa46,75.46
0x75ec,82.86
0xb6b,77.23
0x328c,84.56
0x2540,82.13
0x9ac4,69.29
0xad52,84.76
0x29af,70.89
0xb666,80.79
0x89e9,76.54
0x6365,73.03
0xa0c1,90.59
0x8827,53.99
0x487f,81.59
0xb5cf,71.52
0xa9c0,68.41
0x80e2,73.64
0x1962,85.07
0x3083,25.32
0x67f,81.74
0x1dab,88.28
0xb88f,84.05
0x6dea,72.41
0x40e6,90.95
0x29a6,80.39
0x489d,80.38
0xa30f,72.53
0xa51a,78.16
0x4cc5,63.79
0x2071,88.26
0x8514,73.5
0xb5de,65.48
0x42e5,57.63
0xb0ee,79.15
0xa383,69.66
0x79f5,68.5
0x6869,74.59
0x899,81.77
0x4451,72.29
0x44c7,87.87
0x52d4,80.36
0x34bd,63.64
0x4062,73.77
0x57d5,70.2
0x82cd,95.31
0x9926,34.54
0x9b0d,70.46
0x22b4,71.88
0xc72d,79.12
0x3cb9,67.8
0x7003,71.7
0x8446,70.4
0x7778,77.94
0x79d,85.56
0xc53e,68.39
0xa034,35.86
0x1b45,81.11
0x64b2,72.81
0xbdad,64.58
0xc3f3,97.77
0xa9d1,72.47
0x3172,21.68
0x467a,73.1
0x5f6f,32.67
0x1b72,69.02
0x8c64,87.12
0x4a09,64.18
0xb74e,74.84
0x4aa6,89.51
0x62e0,63.53
0x5a82,73.77
0x7fbb,74.96
0xac14,78.88
0x92c4,72.78
0x71dd,69.09
0x5ac9,86.41
0x2368,85.27
0x6b5c,68.34
0xa875,67.08
0x5b82,67.38
0x5a59,94.14
0x6261,66.55
0x2f65,82.29
0x3727,65.02
0x8cc2,29.4
0x2412,74.56
0x47ea,79.9
0x97e5,70.59
0x5e97,60.35
0x428c,70.92
0x84b9,71.34
0x79c7,36.88
0x4dcd,74.62
0x38cf,79.62
0x7310,44.64
0x66cc,63.45
0xa021,75.7
0xad6d,87.0
0x7390,78.02
0x61d0,79.55
0xa63f,86.13
0x9f0c,70.09
0xc8d0,89.07
0x4c6d,67.63
0xa6d,89.55
0x1f75,67.8
0x98d5,85.52
0x232a,67.61
0xff1,89.62
0x961e,85.22
0x54f5,82.1
0x494f,75.13
0x7471,83.79
0x1b83,90.04
0x8554,90.92
0x821e,66.66
0xffd,67.41
0x9f19,73.6
0x5067,71.67
0xa3d6,73.98
0xac72,83.94
0x6437,35.43
0x5867,85.21
0x4379,80.37
0x5fc5,70.54
0x206e,76.93
0x470e,91.9
0xb112,83.86
0x7303,45.03
0xc843,71.1
0x5020,89.15
0x8813,82.44
0x896e,92.09
0x138d,81.25
0x2fa6,38.58
0xe6a,85.57
0xc215,67.51
0x7767,88.54
0x9538,83.8
0x25a8,90.91
0x6db,79.51
0xbee6,44.19
0x72ee,76.78
0x5075,78.5
0xa912,87.56
0x8ff,85.04
0x511a,67.17
0x335e,75.76
0x18b7,75.29
0x96bc,76.16
0x3a80,74.81
0x37d7,76.69
0x6206,34.08
0x6070,82.33
0x5bc4,70.07
0xf7e,84.82
0xbb6b,76.51
0x5ed3,70.89
0x4716,64.24
0x464c,92.19
0x101c,89.91
0x343e,67.46
0x8fce,75.56
0xaff2,78.35
0x4f25,80.51
0x5ea2,47.34
0x2ec0,90.8
0xc63b,82.94
0x534e,79.93
0x8165,79.01
0x37ef,77.84
0x6a53,79.56
0x9955,77.52
0x431d,79.68
0x2833,48.17
0xb10e,75.43
0x438e,90.24
0x1e24,29.08
0x85d4,59.46
0x2663,78.19
0x776d,30.4
0xc72e,72.81
0x9b42,57.77
0x8c0d,60.75
0x7e15,91.35
0x1f43,67.52
0x6fb2,85.32
0x50c9,10.88
0xbc02,78.14
0x2c05,70.96
0xbb3d,72.81
0x767e,73.59
0x8120,78.58
0xc480,91.87
0x591c,75.23
0xab50,69.09
0x89d3,71.64
0x4c12,76.73
0xc734,45.42
0x63a0,41.84
0x849c,69.18
0x93b6,71.77
0xa422,76.41
0xa159,79.61
0x6205,59.38
0x39e4,62.34
0x5be6,64.17
0x26db,72.79
0x329e,65.51
0x2fd1,70.23
0x7534,72.95
0x422a,80.74
0x2b29,63.93
0x19fd,71.15
0x756d,83.22
0x762e,77.31
0x25b7,79.23
0x21fa,66.31
0x912f,80.78
0x3f7b,71.56
0x1268,70.99
0x102f,79.04
0x5617,74.28
0xaf7a,83.17
0xb771,73.38
0xc263,80.81
0x669c,78.84
0x972e,84.08
0xc786,71.54
0xb245,81.2
0x2af0,71.17
0x2957,89.6
0xa96d,61.07
0x98c7,67.72
0xa1c5,30.45
0xace6,83.24
0x3acb,41.16
0x3989,91.52
0x24e2,31.46
0xbee8,80.09
0x4fa0,76.37
0x74da,84.95
0x8197,64.53
0x6d08,81.8
0x73ac,75.03
0x15af,82.42
0x70ae,75.18
0x5e4f,92.93
0x2cf5,71.17
0x21c5,76.0
0x141e,58.6
0x328f,66.92
0x3270,74.27
0x3e69,80.65
0x7317,83.11
0x9b81,78.42
0x542f,75.46
0xbeec,71.53
0x3419,72.83
0xc11a,88.0
0x610f,85.76
0x7c48,83.98
0xc260,69.17
0x73c8,67.33
0x830c,86.43
0x49f1,70.6
0x942f,70.56
0xad54,75.56
0x80be,45.58
0x5013,19.49
0x93ed,80.86
0x30c4,82.6
0x613f,74.06
0x8ed6,71.51
0xc8c9,83.31
0x2cfb,47.41
0xaddc,90.66
0xbda3,84.72
0x7fc6,37.81
0xbe62,35.48
0x605c,80.65
0x7f66,82.27
0x7658,86.82
0x7328,80.49
0x1606,33.98
0xac7,79.62
0x71d6,75.51
0x53d1,73.3
0x7634,79.26
0x8044,32.89
0x2e36,78.39
0xc79a,66.78
0x4a4b,80.11
0xc757,72.09
0x6b62,79.87
0xbd44,71.52
0xaff8,80.38
0x91fd,92.08
0x8d94,71.53
0x404a,76.75
0x744d,83.18
0x4112,77.36
0x80c3,72.28
0x8455,70.96
0x6495,22.34
0x603b,58.52
0x7663,74.81
0x26b6,86.29
0x6729,76.8
0x520b,77.39
0x62b5,86.57
0xa9e6,85.46
0x36c2,70.8
0x81f4,69.08
0x44dd,71.77
0xaf7,63.01
0xc62d,72.18
0xabf1,74.15
0x659a,63.89
0x6b29,31.72
0x8af1,71.7
0xc8e5,62.97
0x80fe,77.58
0x5ea1,75.73
0x2761,71.9
0x7ec,90.68
0xc5e0,68.66
0x762c,66.2
0x8d41,70.87
0x5c4b,77.18
0xd6c,77.56
0x27f6,71.56
0x7607,23.68
0x30a7,75.57
0xb7f4,43.11
0x1d6f,69.1
0x6583,71.63
0xbd3f,72.76
0xa06c,73.65
0x3829,84.76
0x1c20,73.52
0x27b9,83.41
0x29db,61.29
0xacf0,59.57
0xc053,81.46
0x5ec0,70.36
0x733b,84.19
0x5b4e,81.38
0xad73,76.5
0x4865,29.94
0x8ce6,29.88
0x8b5c,76.06
0x9b51,83.13
0x4694,73.87
0x8e4a,93.1
0x4751,70.16
0xb6d2,76.71
0x2c07,61.29
0x6c15,69.66
0x7b6e,62.7
0x8c7f,80.79
0x6f02,65.75
0xad93,64.39
0x31a8,71.48
0xc6b4,84.84
0xb89e,77.2
0x1ecf,80.23
0x3613,72.08
0x779a,85.4
0x6cd7,66.48
0x4b2f,73.17
0x21c0,63.25
0x689b,74.48
0x8c22,81.89
0xf79,66.77
0x88d,55.45
0x45f4,38.43
0x8f30,75.4
0xc634,73.91
0x37a3,68.44
0x5d74,43.78
0x91cc,92.4
0x13c3,77.75
0x6ac3,80.63
0xf7f,94.18
0x959b,26.45
0x9b0f,66.5
0x5ea9,69.32
0x5d8f,90.7
0x3dca,75.78
0x2e38,60.15
0x5d98,73.7
0xae5f,73.36
0x7942,73.34
0x1427,85.24
0xc47e,74.17
0x80b5,66.59
0x84db,57.66
0xba89,78.53
0x9499,62.06
0xbb44,71.8
0x75ca,70.51
0x115a,81.6
0xc241,74.23
0xc393,69.44
0x28a5,86.91
0x5586,77.67
0x8f8,88.14
0x4622,67.37
0x6f7f,63.14
0x2eb7,81.65
0xacff,75.23
0x7d19,96.17
0xb9be,86.98
0xa8b9,69.48
0x3b43,78.0
0xb15a,71.47
0xa324,72.63
0xa401,77.88
0xb473,81.39
0x406d,83.67
0x5dea,70.59
0x8ea,70.44
0x2078,64.46
0xb8be,78.98
0x50c4,76.34
0x9e43,91.65
0x4932,84.6
0x4e86,43.43
0x2e89,79.7
0x5498,83.95
0x774f,68.92
0x1934,81.76
0x715e,77.23
0x5b7c,27.36
0x19f4,83.24
0x5014,44.26
0x602d,74.14
0x1c13,86.96
0x17bb,71.96
0x5454,68.04
0x1361,48.1
0xb611,78.63
0x62ac,76.61
0x1afd,73.8
0x7749,86.71
0x6c05,75.32
0x2208,61.91
0x9684,91.19
0x9418,86.94
0x445e,77.51
0x6bfd,78.05
0xaf59,75.46
0x85fc,71.25
0x8224,74.6
0x8441,84.07
0xbd57,80.19
0xc036,82.41
0x3a38,72.11
0x8d3,72.22
0xc3fa,87.29
0xb17,87.05
0xdea,84.65
0xa31f,79.12
0x3997,89.65
0x5fd7,57.75
0x999f,69.91
0x9b76,86.83
0x735d,80.63
0x162f,67.96
0x6c53,71.64
0x728f,77.36
0x9b3c,77.3
0xa73f,65.24
0xab6f,93.17
0xc233,74.39
0x73c1,79.93
0x4bb3,62.96
0x2ef8,68.07
0x9766,28.33
0x7bc9,69.97
0x7faa,72.92
0x9b56,71.85
0xc82d,67.73
0x8c85,85.28
0x73ec,88.07
0x8f66,89.37
0xbe84,80.04
0x2898,65.24
0x2482,96.34
0x78cf,75.11
0x4791,72.66
0xb506,83.21
0xba52,86.74
0x77b,73.29
0x2b45,90.19
0x4e35,81.35
0x4049,71.92
0x352e,47.78
0x309e,73.02
0x177e,87.92
0xa488,76.92
0x2741,70.72
0x8d1d,76.46
0xa643,22.69
0x85ed,75.17
0xa7fe,90.19
0x7ce7,77.04
0x2e21,71.51
0x3a22,79.61
0x1a83,83.22
0x449a,80.9
0x6efc,81.38
0x7462,85.76
0x1c0d,95.51
0x7821,14.91
0x2273,73.37
0x36b8,86.28
0xa44,30.38
0x34a8,73.14
0x4ff5,88.85
0x1794,81.54
0x91b3,66.76
0x28fe,85.3
0x662a,84.83
0xa6c2,74.36
0x2c49,77.09
0x2389,71.0
0x8047,93.31
0x71fe,73.04
0x4733,85.74
0x1c34,82.15
0x70bc,93.93
0x4fde,72.36
0x579d,77.84
0x796f,75.04
0xaaa2,87.13
0xac54,77.9
0x1a9f,79.23
0x33d7,35.43
0x7ea4,74.59
0x5eb9,74.88
0x9796,88.77
0x6464,68.61
0x7d4c,37.41
0x4fba,81.74
0xb1b7,73.79
0x56d2,76.94
0x9a36,85.6
0x3aaf,90.95
0x6e28,20.23
0x232b,82.68
0x905b,53.45
0x2a4f,68.76
0xbef5,29.98
0x4ac9,77.83
0x1050,69.34
0xadd,79.94
0xa98,93.22
0x48fb,73.9
0xbb1a,41.77
0x10eb,87.81
0x3b9f,65.29
0xae23,84.13
0x1369,39.46
0xe37,91.52
0x6e66,83.08
0x4cd4,79.56
0x569e,84.15
0xe5f,74.1
0x3c24,75.91
0x3623,72.75
0x2308,46.94
0x556a,88.05
0xbea6,72.29
0x4f36,64.28
0x54bc,79.0
0x60e8,80.86
0x47af,78.37
0x4555,79.49
0xa53f,86.05
0x4228,73.57
0xc090,15.44
0x210c,72.55
0x79d7,57.23
0x7fb1,85.22
0x69e0,71.99
0xb5c6,88.0
0x1636,29.76
0x36b9,36.48
0x5455,61.51
0x5e7c,92.51
0x4a97,76.32
0x6482,67.64
0x1456,71.7
0x6f58,95.64
0x9bd1,87.64
0x2931,73.22
0xae55,76.65
0x4403,74.21
0x61a1,74.11
0xbbd0,38.83
0x39e5,70.99
0x9f95,73.72
0x5b1d,37.0
0x99d4,54.44
0xc701,74.44
0xc6b0,78.65
0x61e9,77.83
0x84e7,84.4
0x383c,77.65
0x475e,81.29
0x407c,78.71
0x7f96,61.16
0x741f,84.12
0x20a1,41.04
0x8080,69.39
0x73ca,74.08
0x5a86,72.39
0xae09,74.65
0x7527,80.28
0x2089,75.13
0x19a3,84.45
0x162b,84.79
0x4b85,86.55
0xad01,70.06
0x5e37,72.22
0x3c7b,38.79
0x4373,84.29
0x1379,71.14
0x3ba3,74.41
0x345b,82.45
0x7207,62.81
0x78fb,74.53
0x3417,88.32
0x485e,84.11
0xa253,93.89
0x58d3,78.57
0x8a0,72.0
0x32bd,73.76
0xaab4,77.7
0x6475,81.88
0x55a6,79.42
0x80a7,36.02
0xb3a3,85.66
0x5445,70.72
0x74c9,76.26
0x4c7b,76.11
0x5752,85.66
0x6a3f,78.61
0x1250,81.33
0x5bf3,75.41
0xac1b,64.39
0x7ca9,72.55
0x6f39,71.56
0x83a3,80.16
0x4d96,71.64
0x421b,77.37
0x8530,67.43
0x78b1,72.57
0x3266,74.97
0xe5c,90.64
0x9a2e,86.54
0x7bb6,76.28
0x54a5,56.4
0x7d23,39.7
0xacd3,78.81
0xbc5d,85.95
0x22d0,89.09
0x6ca3,37.7
0x5a05,71.88
0x769c,73.11
0xa630,79.56
0x24d1,82.29
0xc308,88.0
0xed6,89.65
0x57a3,70.41
0x7a96,86.21
0x1a1c,72.22
0x65d3,82.03
0x6170,82.59
0x2e13,80.81
0x6361,74.62
0x9aca,91.0
0x532d,70.95
0x9adb,74.16
0x3bc0,84.21
0x6da5,67.45
0xe19,74.48
0xc2bc,80.59
0xaa05,34.08
0x48a1,48.22
0x57b4,72.25
0x91bb,65.38
0xa530,86.93
0x9313,88.19
0x471c,57.67
0x546c,86.58
0x9298,71.55
0x4f75,71.38
0x8e54,76.13
0x3341,80.43
0x859d,69.3
0x3464,76.87
0x1c47,76.97
0x259d,68.57
0xad63,74.5
0xc167,81.14
0x5e69,87.07
0x7062,85.88
0x670f,66.75
0x5360,77.98
0xb28e,79.24
0x5a15,87.63
0x3376,88.74
0x273d,84.5
0x21e8,82.54
0x1529,74.8
0x7ffa,76.74
0x540d,75.83
0x20f5,73.52
0x9d57,79.34
0x4b3f,72.55
0x508f,62.18
0x31c4,67.95
0x5f98,67.19
0x3dce,73.08
0xb949,72.43
0x9c9f,7.28
0xace4,67.35
0xb599,76.95
0x3232,71.13
0x86ba,85.26
0xb856,80.56
0xb34,32.55
0x48cb,79.18
0x23a7,72.3
0x1a08,41.14
0x94b5,76.62
0xa872,74.57
0x61b2,40.23
0xad85,91.19
0x73dd,79.63
0xb412,84.16
0x9e6,76.04
0x9b5,94.1
0xa860,77.68
0x4a11,78.05
0xeed,34.18
0x8b08,76.08
0x7137,74.96
0x4764,81.26
0x7ec4,33.66
0x268f,69.28
0xc007,70.12
0x469c,77.37
0x32af,36.49
0x1336,78.52
0xb29f,81.08
0x1838,78.07
0x8172,68.53
0x5dcf,76.27
0xc622,76.38
0x6cf8,63.8
0x48a0,80.94
0xb94a,40.67
0x5778,71.44
0x9970,85.0
0x541b,73.28
0x9ae4,79.49
0x8569,71.03
0xad84,93.92
0xb914,67.58
0xbd14,23.12
0x6530,78.27
0x9079,34.17
0xb486,51.76
0x3c75,74.61
0x23f2,75.82
0x93c8,81.66
0xbb2a,80.23
0x10e0,83.08
0x69b1,84.63
0x46b0,84.73
0x54d5,84.42
0x98b1,83.08
0x4638,85.5
0x1fa4,75.74
0x7e83,33.73
0x5ef3,70.11
0x9e31,70.38
0xc47c,69.42
0x32c7,67.11
0x217c,78.12
0x5aa9,89.57
0x25cc,70.12
0x253c,66.75
0x8952,68.41
0x4d04,75.86
0xa08b,72.1
0x946a,85.26
0xc3d4,76.55
0x102c,56.73
0x4983,75.84
0x64cd,66.41
0x9232,75.87
0x80c5,84.68
0x29f9,76.1
0x14e2,64.52
0x2338,79.06
0xba59,83.24
0x97e,71.87
0x123c,25.37
0x8a0b,93.81
0x82e6,78.65
0x86ef,77.85
0x494c,78.28
0x88d8,74.12
0x988b,64.38
0x4f8a,85.02
0x30e8,71.74
0x1e9a,80.49
0x88be,69.36
0x2d65,76.93
0x79f,81.64
0x835c,76.25
0xb102,30.13
0x952e,64.53
0x8f96,86.17
0x241c,39.16
0x7b22,31.54
0x98cc,40.0
0x2eab,45.42
0x9d2,91.81
0x1034,61.5
0x63f3,73.56
0x9e3f,59.57
0x5324,84.97
0x4825,91.0
0xc6a5,78.21
0x2520,77.23
0x651a,85.27
0xc85b,79.0
0x85cc,74.39
0x8fc1,80.48
0x1a7b,76.93
0x3b3c,71.42
0x5f22,29.67
0xa041,74.08
0xb3a,85.51
0x7012,88.23
0x9818,60.98
0x68ec,69.41
0x6ecc,85.61
0xa55,70.33
0xbb33,30.45
0x38e5,81.85
0x94ed,67.94
0x2fd3,85.58
0x6b77,29.07
0x644b,75.53
0xc499,89.29
0x22a6,80.72
0x6e29,89.07
0x263d,90.96
0x69e3,75.55
0x8209,79.11
0x9f60,76.95
0xa4b1,70.48
0x6b89,79.98
0x6c7d,87.17
0x7a19,80.4
0x6dc8,77.7
0x6afd,80.77
0x6151,90.67
0xbc23,83.23
0x314c,73.37
0xa804,70.48
0x9572,61.04
0x9c26,72.93
0xbf5a,94.99
0x6df2,82.1
0x853c,69.45
0x825f,85.92
0x5576,75.03
0x3c71,71.08
0x8354,64.49
0x15a0,74.64
0x14a8,66.06
0x52be,30.39
0x8697,67.53
0x3cf7,80.13
0x383a,61.64
0x1030,83.23
0x6b76,79.34
0x342a,72.29
0x6fd2,59.25
0x65fb,75.69
0x81c6,93.35
0x274a,70.72
0x7284,68.65
0x7c33,72.53
0xbeb4,74.83
0x5fb8,79.23
0x1fb5,76.86
0x63d8,72.02
0x6273,83.24
0xb6d3,79.61
0x7945,77.19
0x7a37,74.61
0x345c,76.59
0xb71e,67.46
0xee1,91.84
0x2b0a,84.3
0x1418,80.87
0xbbdc,76.4
0x953f,19.34
0x5eeb,79.58
0x726e,84.98
0x130d,77.65
0x43b7,89.48
0x9fb3,86.28
0x3c00,67.76
0x5e0e,75.71
0x9585,84.92
0xadd3,75.95
0x77a,82.98
0x6d6a,91.58
0x70b8,76.1
0x4250,67.21
0x713b,85.4
0xc0ce,65.54
0x3416,28.54
0xc221,81.22
0x81d,69.67
0x1ddf,72.85
0xa675,74.58
0x676d,82.39
0xa28e,79.94
0xae1,81.4
0xacbc,84.55
0x3a19,90.9
0x26f2,74.05
0x43c1,79.11
0x769f,79.61
0x6cce,73.92
0xbd03,71.08
0x9add,81.42
0xb464,83.68
0xbc34,73.05
0x30c7,71.51
0x4b40,79.69
0xbd5f,73.42
0x1be8,40.0
0x5af5,71.63
0x9d26,69.34
0x5e82,73.04
0xc805,69.46
0x7f01,71.6
0xd7e,75.29
0xc47b,83.24
0x1ee9,87.32
0x1b58,80.13
0xbc06,67.01
0xc2b7,86.8
0x68f6,78.4
0x1fc3,84.3
0x7d0a,61.08
0x553e,75.26
0x44a9,87.36
0x54e1,95.18
0x5bbe,60.87
0xaf56,74.53
0x7440,66.21
0xa62f,90.39
0x96ad,92.09
0x3c86,83.39
0x40c7,85.91
0x41c7,81.74
0x50f3,85.01
0x65a1,87.23
0xd50,39.07
0xae0b,77.4
0x2a8e,87.8
0xb9b5,85.08
0x968f,70.62
0x3a7d,77.37
0x7f55,70.2
0xa5d8,72.15
0x77ce,23.76
0xa12f,76.27
0xb4f2,70.36
0x8bb,75.76
0x2c32,82.57
0x93f8,77.65
0x773a,70.08
0xa11e,57.66
0x58ae,83.1
0x7ae7,78.42
0x3aa3,88.2
0xb887,78.94
0x5314,81.65
0x4a6c,64.1
0x1347,91.03
0x1ae1,88.27
0x3b00,84.24
0x356b,34.1
0x292d,76.69
0x27bd,83.08
0x6e0b,68.21
0x1321,70.7
0x5e83,73.23
0x1159,80.58
0x96f1,71.89
0x5ecb,88.04
0x20d3,76.49
0x7eae,78.98
0x3027,73.24
0x57b1,75.17
0x419d,75.32
0xa081,79.97
0xbfc0,79.57
0x365c,75.92
0x8d13,71.34
0x8195,74.71
0x719,76.53
0x79b9,77.94
0x7f1d,83.11
0xc191,81.91
0x487a,82.65
0x876a,48.62
0x105b,70.31
0xd8c,28.65
0xc1af,73.08
0x982b,67.11
0x2a7f,37.4
0x16ce,70.44
0x29b9,24.07
0xa5e9,76.04
0xa56e,77.17
0x8073,79.08
0x3492,64.49
0x7f11,71.95
0x5cc5,72.21
0x9451,71.62
0x6503,67.22
0xa86d,77.83
0xb5ff,37.84
0x9e0f,77.84
0x55c1,78.14
0x2ae0,91.05
0x7229,81.75
0x1471,72.75
0x92ba,79.16
0x76d4,90.8
0x3d95,74.83
0x2fd4,86.66
0xb769,88.23
0x6441,32.53
0xb1be,22.53
0x2e2a,60.53
0xa593,78.08
0xc517,87.28
0x7e77,84.69
0x5d79,76.27
0x27a4,62.6
0xbe02,83.78
0x655f,66.81
0x76dd,88.08
0xc276,79.58
0x6b9,83.58
0x9521,64.27
0xc623,91.52
0x3588,85.74
0x1305,84.85
0x1bc6,75.46
0x9e27,92.69
0x94f8,91.47
0xc1df,67.13
0x6843,77.89
0x6831,53.23
0x7227,67.24
0x6dce,88.84
0x12f9,81.74
0xb782,88.33
0x2935,92.67
0x88f6,82.67
0x8adb,31.64
0xa26a,90.39
0x68d7,91.02
0xc09a,78.68
0x26f7,61.8
0x8961,88.27
0x1790,89.89
0x3a4f,92.18
0x7bd7,72.1
0x5db0,77.26
0x3e55,81.18
0x8981,86.91
0x9097,66.9
0x5837,80.08
0xbbdf,88.04
0x300d,83.51
0x860a,67.58
0xa3c5,55.82
0x95ed,75.34
0xa2a6,72.24
0x37ad,93.01
0xb09e,86.81
0x1690,83.71
0x21e2,92.75
0x4cf3,91.17
0xaf3a,82.09
0x764c,79.01
0x7208,71.09
0x644,89.68
0x206f,96.09
0x5970,91.18
0x94c5,73.23
0xc44b,79.4
0x5ec9,79.69
0x2604,80.23
0x30e7,92.28
0x83e5,83.87
0x2c6d,94.49
0x87c8,68.24
0xa2f1,92.85
0x48dc,73.06
0xae8f,92.12
0xfe3,61.95
0x2a00,80.98
0x3456,96.6
0x10ee,72.5
0x3ca1,56.19
0xbbfe,77.2
0x8031,74.15
0xa01f,29.97
0xd63,70.22
0x4af0,85.77
0x2024,79.69
0x66b2,45.37
0x7265,88.49
0x7eea,73.68
0xa6f0,75.23
0x5fba,87.81
0x6bff,78.78
0x2b9b,76.34
0x1071,88.26
0x8e93,63.31
0x2d10,46.74
0x4bc0,74.57
0xc11b,46.66
0x283d,83.17
0x8c5d,74.51
0xc1b4,76.96
0xc162,92.51
0x739b,70.38
0x478d,58.23
0x90e0,68.59
0xb17a,88.26
0x8ee2,66.07
0xbf43,84.27
0xbdce,76.75
0x19fc,77.11
0x328b,57.22
0x7659,71.53
0x8687,29.6
0xb6dc,79.41
0xa76c,74.45
0x574c,77.27
0x3f4c,79.57
0x8ae5,76.04
0x66a4,71.52
0x161f,77.62
0x26ed,59.33
0x8105,65.41
0x215f,80.64
0x5ff5,38.7
0x551d,91.53
0x5fd9,88.48
0x1c5c,86.43
0xaeb3,76.8
0x61e0,70.3
0x1c93,90.87
0x951f,64.06
0x7236,80.17
0x2f99,76.11
0x579e,87.8
0x2a65,93.69
0x7c3f,66.86
0xe8d,73.79
0x1971,81.89
0x8b72,89.87
0x5eb2,71.27
0x2d3c,83.12
0x7071,83.51
0x15bc,82.68
0xbf39,79.94
0x7724,74.29
0x5a74,65.0
0x2930,86.16
0xbc7c,75.53
0x1197,81.31
0x6f12,67.03
0xb3e,74.26
0xc359,76.52
0xdf5,80.65
0xac4f,79.14
0x5a0a,76.77
0x8fbf,67.32
0x8dab,73.02
0xa9c7,72.15
0x7b6b,94.66
0x9ba9,34.98
0x24b9,80.15
0x4b91,40.55
0xb978,64.16
0x363a,81.0
0x90b1,95.49
0x46c4,56.69
0x6e06,77.69
0xab55,77.95
0xd5f,86.71
0x69a,75.21
0xa907,78.83
0x2161,53.86
0x5ae0,58.82
0x329c,74.25
0xb3d1,82.32
0x1f38,83.21
0x6278,79.56
0x6966,79.88
0xbc40,88.12
0x145e,59.35
0x4b70,72.63
0x4383,42.76
0xc828,78.42
0x386e,74.56
0x7d2b,76.6
0x59e5,78.46
0x1d30,75.42
0x2732,77.3
0xa52,90.72
0x779c,84.66
0xbda5,72.48
0x5d7e,91.35
0xb438,74.96
0x74e6,70.89
0x530b,89.0
0x1ef4,75.4
0x6d33,71.74
0x2e46,85.14
0xbec1,82.13
0xc2e5,88.97
0xa4ec,85.25
0x288d,79.9
0x9d68,79.66
0x8fec,88.19
0x1bcc,56.12
0x3988,73.36
0xc56c,71.77
0x641,69.67
0x3e78,35.18
0xb45d,91.06
0x611f,64.65
