,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number,Transported
1816,Mars,False,TRAPPIST-1e,13.0,False,3037.0,10.0,43.0,0.0,0.0,D,62,P,1939,2,False
1817,Mars,False,TRAPPIST-1e,27.0,False,120.0,0.0,1476.0,3.0,0.0,F,386,P,1940,1,False
1818,Earth,False,TRAPPIST-1e,20.0,False,717.0,0.0,0.0,0.0,0.0,F,370,S,1941,1,False
1819,Earth,False,TRAPPIST-1e,47.0,False,0.0,444.0,328.0,56.0,,G,312,P,1942,1,False
1820,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,787.0,0.0,0.0,E,120,P,1945,1,False
1821,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,53.0,731.0,0.0,G,313,P,1946,1,False
1822,Earth,False,TRAPPIST-1e,21.0,False,942.0,0.0,0.0,0.0,7.0,F,372,S,1947,1,False
1823,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,101.0,1357.0,F,374,S,1950,1,False
1824,Earth,False,TRAPPIST-1e,23.0,False,382.0,0.0,398.0,8.0,0.0,E,121,P,1952,1,False
1825,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,717.0,F,387,P,1953,1,False
1826,Mars,False,TRAPPIST-1e,37.0,False,2765.0,0.0,1134.0,0.0,0.0,D,68,S,1956,1,False
1827,Mars,False,PSO J318.5-22,44.0,,708.0,0.0,5.0,0.0,74.0,D,68,S,1956,2,True
1828,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,G,309,S,1957,1,False
1829,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,C,66,P,1959,1,True
1830,Europa,False,TRAPPIST-1e,40.0,False,0.0,382.0,0.0,1.0,3822.0,C,66,P,1959,2,False
1831,Europa,False,55 Cancri e,29.0,False,0.0,433.0,4899.0,393.0,260.0,C,66,P,1959,3,True
1832,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,E,122,P,1960,1,True
1833,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,677.0,4.0,0.0,E,122,P,1960,2,True
1834,Earth,False,TRAPPIST-1e,35.0,False,302.0,6.0,0.0,6.0,613.0,G,315,P,1961,1,True
1835,Earth,False,TRAPPIST-1e,24.0,False,3.0,361.0,94.0,824.0,160.0,F,390,P,1962,1,False
1836,Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,316,P,1962,2,False
1837,Earth,True,TRAPPIST-1e,0.0,False,,0.0,0.0,0.0,0.0,G,316,P,1962,3,True
1838,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,1200.0,17.0,F,391,P,1963,1,False
1839,Europa,False,TRAPPIST-1e,63.0,False,,869.0,1.0,375.0,3377.0,C,74,S,1964,1,False
1840,Earth,True,TRAPPIST-1e,30.0,,0.0,0.0,0.0,0.0,0.0,G,318,P,1967,1,True
1841,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,G,319,P,1968,1,True
1842,Europa,False,55 Cancri e,27.0,False,,21066.0,0.0,2448.0,2293.0,C,75,S,1969,1,True
1843,Earth,False,PSO J318.5-22,54.0,False,3.0,0.0,56.0,633.0,0.0,F,375,S,1971,1,False
1844,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,A,24,S,1973,1,True
1845,Mars,False,TRAPPIST-1e,41.0,False,3702.0,0.0,1.0,0.0,18.0,D,63,P,1974,1,False
1846,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,761.0,G,310,S,1975,1,False
1847,Europa,False,55 Cancri e,23.0,False,0.0,8037.0,,1.0,2.0,B,82,S,1976,1,True
1848,Europa,False,TRAPPIST-1e,34.0,False,15.0,3578.0,0.0,,473.0,B,82,S,1976,2,True
1849,Europa,True,55 Cancri e,26.0,True,0.0,0.0,0.0,0.0,0.0,B,82,S,1976,3,True
1850,Europa,False,TRAPPIST-1e,39.0,False,1.0,2972.0,0.0,3175.0,1.0,B,82,S,1976,4,False
1851,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,B,82,S,1976,5,True
1852,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,B,82,S,1976,6,True
1853,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,B,82,S,1976,7,True
1854,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,F,393,P,1977,1,True
1855,,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,311,S,1978,1,True
1856,Earth,False,TRAPPIST-1e,26.0,False,401.0,0.0,693.0,62.0,0.0,F,376,S,1979,1,False
1857,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,312,S,1980,1,True
1858,Earth,False,TRAPPIST-1e,29.0,False,1434.0,5.0,0.0,0.0,0.0,G,312,S,1980,2,False
1859,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,G,312,S,1980,3,True
1860,Earth,False,TRAPPIST-1e,27.0,False,196.0,602.0,0.0,0.0,198.0,E,124,P,1981,1,False
1861,Earth,False,PSO J318.5-22,17.0,False,414.0,0.0,139.0,28.0,173.0,G,320,P,1983,1,False
1862,Europa,False,55 Cancri e,37.0,False,0.0,3166.0,0.0,91.0,6.0,,,,1984,1,True
1863,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,394,P,1985,1,True
1864,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,G,321,P,1988,1,False
1865,Earth,False,55 Cancri e,22.0,,0.0,0.0,30.0,499.0,138.0,F,378,S,1991,1,False
1866,Earth,False,TRAPPIST-1e,22.0,False,213.0,85.0,352.0,12.0,1.0,E,146,S,1991,2,True
1867,Mars,True,TRAPPIST-1e,21.0,False,,0.0,0.0,0.0,0.0,F,379,S,1992,1,True
1868,Earth,False,TRAPPIST-1e,31.0,False,1062.0,0.0,802.0,71.0,0.0,F,380,S,1993,1,False
1869,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,249.0,537.0,5.0,E,125,P,1994,1,True
1870,Earth,False,PSO J318.5-22,30.0,False,231.0,0.0,0.0,274.0,26.0,G,314,S,1995,1,False
1871,Earth,False,TRAPPIST-1e,15.0,False,12.0,25.0,197.0,631.0,0.0,F,381,S,1996,1,False
1872,Earth,,TRAPPIST-1e,42.0,False,37.0,1670.0,0.0,0.0,0.0,G,315,S,1997,1,True
1873,Earth,False,TRAPPIST-1e,55.0,False,373.0,1.0,1.0,496.0,0.0,F,383,S,1999,1,False
1874,Europa,False,55 Cancri e,28.0,False,5.0,2676.0,13.0,0.0,157.0,C,76,S,2000,1,True
1875,Earth,False,TRAPPIST-1e,33.0,False,673.0,194.0,548.0,59.0,40.0,F,396,P,2001,1,False
1876,Earth,False,TRAPPIST-1e,19.0,,3.0,6.0,20.0,60.0,719.0,G,323,P,2003,1,False
1877,Earth,False,TRAPPIST-1e,24.0,False,,856.0,0.0,0.0,5.0,F,386,S,2006,1,False
1878,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,G,317,S,2006,2,False
1879,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,317,S,2006,3,False
1880,Europa,False,55 Cancri e,30.0,False,0.0,5734.0,0.0,5.0,1.0,A,25,S,2007,1,True
1881,Europa,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,B,59,P,2009,1,False
1882,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,B,59,P,2009,2,True
1883,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,B,59,P,2009,3,True
1884,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,,G,324,P,2010,1,True
1885,Earth,True,PSO J318.5-22,46.0,False,0.0,0.0,0.0,0.0,,G,318,S,2011,1,False
1886,Europa,False,55 Cancri e,30.0,True,1250.0,865.0,0.0,3725.0,5416.0,B,60,P,2012,1,False
1887,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,804.0,F,398,P,2013,1,False
1888,Earth,False,TRAPPIST-1e,19.0,False,1139.0,18.0,0.0,0.0,671.0,F,387,S,2015,1,True
1889,Europa,False,55 Cancri e,22.0,False,0.0,5183.0,0.0,1080.0,2.0,B,83,S,2019,1,True
1890,Europa,,55 Cancri e,20.0,False,0.0,162.0,0.0,148.0,7619.0,B,83,S,2019,2,False
1891,Earth,False,PSO J318.5-22,36.0,False,0.0,809.0,0.0,86.0,0.0,F,390,S,2022,1,False
1892,,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,322,S,2024,1,True
1893,Earth,False,55 Cancri e,17.0,False,44.0,1535.0,10.0,51.0,0.0,E,150,S,2024,2,True
1894,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,G,323,S,2026,1,True
1895,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,G,323,S,2026,2,True
1896,Earth,False,TRAPPIST-1e,20.0,False,0.0,4.0,429.0,0.0,287.0,G,323,S,2026,3,False
1897,Earth,False,55 Cancri e,19.0,False,30.0,1.0,1051.0,0.0,6.0,F,399,P,2027,1,True
1898,Earth,False,PSO J318.5-22,24.0,False,662.0,0.0,0.0,0.0,9.0,F,391,S,2028,1,False
1899,Earth,False,55 Cancri e,43.0,False,0.0,6.0,730.0,1.0,0.0,F,400,P,2029,1,False
1900,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,F,402,P,2032,1,True
1901,Earth,False,TRAPPIST-1e,42.0,False,399.0,75.0,38.0,771.0,0.0,F,393,S,2034,1,False
1902,Earth,False,TRAPPIST-1e,21.0,False,6.0,133.0,503.0,0.0,2.0,F,404,P,2038,1,False
1903,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,B,85,S,2040,1,True
1904,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,B,85,S,2040,2,True
1905,Earth,True,TRAPPIST-1e,64.0,False,,0.0,0.0,0.0,0.0,G,327,P,2041,1,True
1906,Earth,False,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,785.0,19.0,F,394,S,2042,1,False
1907,Mars,True,TRAPPIST-1e,24.0,False,,0.0,0.0,0.0,0.0,F,395,S,2043,1,True
1908,Earth,False,TRAPPIST-1e,27.0,,0.0,0.0,634.0,1.0,23.0,F,396,S,2044,1,True
1909,Earth,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,,G,324,S,2045,1,True
1910,Earth,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,G,328,P,2046,1,False
1911,Earth,False,TRAPPIST-1e,20.0,False,2.0,0.0,694.0,0.0,22.0,E,126,P,2051,1,True
1912,Mars,False,TRAPPIST-1e,31.0,False,162.0,1211.0,4.0,0.0,1.0,E,151,S,2052,1,True
1913,Europa,False,55 Cancri e,26.0,False,281.0,741.0,13.0,0.0,4724.0,C,68,P,2053,1,False
1914,Europa,False,55 Cancri e,39.0,False,0.0,,0.0,1528.0,1119.0,C,69,P,2054,1,False
1915,Earth,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,G,330,P,2055,1,False
1916,,False,PSO J318.5-22,32.0,False,0.0,58.0,0.0,0.0,642.0,G,330,P,2055,2,True
1917,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,G,330,P,2055,3,True
1918,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,G,330,P,2055,4,True
1919,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,330,P,2055,5,True
1920,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,G,330,P,2055,6,False
1921,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,G,331,P,2056,1,False
1922,Earth,False,TRAPPIST-1e,14.0,False,16.0,0.0,0.0,712.0,149.0,F,407,P,2056,2,False
1923,Earth,False,TRAPPIST-1e,68.0,False,0.0,286.0,0.0,1739.0,13.0,F,407,P,2056,3,False
1924,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,331,P,2056,4,True
1925,Earth,False,TRAPPIST-1e,55.0,False,2.0,0.0,0.0,0.0,907.0,G,333,P,2059,1,True
1926,,False,55 Cancri e,22.0,False,1430.0,0.0,0.0,0.0,423.0,G,327,S,2060,1,False
1927,Europa,False,TRAPPIST-1e,34.0,False,0.0,5063.0,0.0,56.0,327.0,D,65,P,2061,1,True
1928,Mars,,TRAPPIST-1e,17.0,False,583.0,0.0,753.0,0.0,0.0,F,398,S,2062,1,False
1929,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,G,328,S,2063,1,False
1930,Earth,False,TRAPPIST-1e,13.0,False,12.0,0.0,0.0,0.0,1963.0,F,410,P,2065,1,False
1931,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,329,S,2066,1,True
1932,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,C,70,P,2067,1,True
1933,Europa,False,TRAPPIST-1e,27.0,True,0.0,0.0,72.0,668.0,2713.0,C,70,P,2067,2,False
1934,Earth,False,TRAPPIST-1e,17.0,False,,1.0,533.0,326.0,0.0,E,127,P,2070,1,True
1935,Europa,False,55 Cancri e,45.0,False,0.0,3559.0,0.0,3615.0,163.0,C,78,S,2071,1,False
1936,Europa,False,55 Cancri e,28.0,False,167.0,2406.0,71.0,283.0,650.0,C,78,S,2071,2,True
1937,Earth,False,TRAPPIST-1e,23.0,False,177.0,0.0,7.0,0.0,448.0,F,401,S,2073,1,False
1938,Europa,False,TRAPPIST-1e,24.0,False,1289.0,3343.0,0.0,4996.0,729.0,D,69,S,2074,1,False
1939,Europa,False,TRAPPIST-1e,23.0,False,9.0,4081.0,0.0,0.0,16.0,D,69,S,2074,2,True
1940,Earth,False,55 Cancri e,29.0,False,270.0,0.0,0.0,25.0,343.0,F,402,S,2075,1,False
1941,Earth,False,TRAPPIST-1e,46.0,False,430.0,0.0,340.0,52.0,61.0,G,334,P,2080,1,False
1942,Earth,False,PSO J318.5-22,17.0,False,8.0,911.0,0.0,0.0,0.0,F,411,P,2081,1,True
1943,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,4.0,35.0,769.0,G,335,P,2082,1,False
1944,Earth,False,TRAPPIST-1e,24.0,False,121.0,20.0,0.0,68.0,506.0,F,407,S,2083,1,False
1945,Europa,False,TRAPPIST-1e,40.0,False,19.0,10.0,1.0,4759.0,6007.0,A,16,P,2084,1,False
1946,Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,A,16,P,2084,2,True
1947,Europa,False,TRAPPIST-1e,38.0,False,0.0,590.0,2640.0,6202.0,99.0,C,72,P,2085,1,False
1948,Europa,False,TRAPPIST-1e,65.0,False,51.0,4451.0,0.0,20.0,397.0,A,26,S,2086,1,True
1949,Europa,False,TRAPPIST-1e,19.0,False,0.0,1342.0,0.0,152.0,556.0,A,26,S,2086,2,True
1950,Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,872.0,0.0,1.0,F,408,S,2087,1,True
1951,Earth,False,55 Cancri e,38.0,False,0.0,717.0,0.0,0.0,0.0,F,409,S,2088,1,False
1952,Earth,False,TRAPPIST-1e,40.0,False,51.0,0.0,1.0,368.0,509.0,G,331,S,2088,2,True
1953,Earth,False,PSO J318.5-22,21.0,False,,2.0,133.0,0.0,549.0,F,412,P,2089,1,False
1954,Earth,False,TRAPPIST-1e,22.0,False,8.0,0.0,801.0,0.0,12.0,F,413,P,2090,1,True
1955,Earth,False,TRAPPIST-1e,33.0,False,356.0,,0.0,245.0,0.0,F,414,P,2091,1,False
1956,Mars,False,TRAPPIST-1e,18.0,False,29.0,0.0,2315.0,0.0,1.0,D,70,S,2092,1,True
1957,Mars,False,TRAPPIST-1e,43.0,False,546.0,0.0,41.0,710.0,0.0,E,153,S,2092,2,False
1958,Mars,False,TRAPPIST-1e,13.0,,6726.0,0.0,1605.0,1266.0,0.0,,,,2092,3,False
1959,Mars,False,TRAPPIST-1e,26.0,False,1751.0,0.0,0.0,0.0,0.0,F,410,S,2092,4,False
1960,Mars,False,TRAPPIST-1e,22.0,False,2300.0,0.0,22.0,256.0,0.0,D,70,S,2092,5,False
1961,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,F,415,P,2094,1,True
1962,Earth,False,PSO J318.5-22,25.0,False,0.0,11.0,0.0,13.0,1344.0,F,411,S,2095,1,False
1963,Mars,False,TRAPPIST-1e,29.0,False,216.0,10.0,611.0,594.0,0.0,F,412,S,2096,1,False
1964,Mars,False,TRAPPIST-1e,49.0,False,1624.0,0.0,68.0,,0.0,F,412,S,2096,2,False
1965,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,B,86,S,2097,1,True
1966,Mars,False,,45.0,False,10.0,1095.0,1474.0,0.0,0.0,D,71,S,2099,1,True
1967,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,734.0,3.0,5.0,F,413,S,2100,1,True
1968,Europa,False,TRAPPIST-1e,30.0,False,63.0,9314.0,249.0,2624.0,4538.0,C,79,S,2102,1,False
1969,Earth,False,TRAPPIST-1e,29.0,False,776.0,0.0,4.0,0.0,23.0,F,414,S,2104,1,False
1970,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,,,,2104,2,False
1971,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,G,335,S,2105,1,False
1972,Earth,False,55 Cancri e,20.0,False,1.0,0.0,0.0,4926.0,1.0,G,336,S,2106,1,False
1973,Earth,False,TRAPPIST-1e,33.0,False,235.0,2.0,1.0,650.0,0.0,G,338,P,2107,1,False
1974,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,339,P,2110,1,False
1975,Mars,False,TRAPPIST-1e,24.0,False,600.0,593.0,1404.0,0.0,1.0,F,417,P,2111,1,False
1976,Mars,False,TRAPPIST-1e,29.0,False,860.0,305.0,18.0,1415.0,0.0,F,418,P,2112,1,False
1977,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,B,87,S,2114,1,True
1978,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,D,72,S,2115,1,True
1979,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,G,339,S,2116,1,False
1980,Europa,False,TRAPPIST-1e,31.0,False,0.0,8718.0,0.0,13036.0,267.0,,,,2117,1,False
1981,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,G,340,P,2118,1,False
1982,Mars,False,TRAPPIST-1e,49.0,False,0.0,0.0,1058.0,0.0,0.0,D,73,S,2120,1,True
1983,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,341,P,2121,1,False
1984,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,G,342,P,2123,1,False
1985,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,G,342,P,2123,2,True
1986,Earth,False,55 Cancri e,21.0,False,770.0,0.0,0.0,40.0,0.0,G,341,S,2124,1,False
1987,Earth,False,TRAPPIST-1e,18.0,False,0.0,1.0,0.0,80.0,826.0,G,343,P,2125,1,False
1988,Earth,False,TRAPPIST-1e,,False,717.0,0.0,0.0,0.0,0.0,F,415,S,2126,1,False
1989,Earth,False,TRAPPIST-1e,19.0,False,721.0,62.0,7.0,0.0,0.0,F,419,P,2127,1,True
1990,Earth,False,TRAPPIST-1e,22.0,False,624.0,0.0,0.0,0.0,185.0,G,344,P,2128,1,False
1991,Earth,False,TRAPPIST-1e,17.0,False,736.0,0.0,2.0,20.0,0.0,F,420,P,2129,1,False
1992,Earth,False,PSO J318.5-22,13.0,False,0.0,2.0,480.0,10.0,176.0,F,421,P,2130,1,False
1993,Earth,False,TRAPPIST-1e,26.0,False,0.0,,0.0,91.0,900.0,E,128,P,2131,1,False
1994,Mars,False,TRAPPIST-1e,,False,1054.0,0.0,43.0,85.0,0.0,D,74,S,2133,1,False
1995,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,F,416,S,2133,2,True
1996,Mars,False,TRAPPIST-1e,20.0,False,1146.0,0.0,0.0,0.0,3.0,F,422,P,2134,1,False
1997,Earth,False,TRAPPIST-1e,20.0,False,75.0,0.0,0.0,1545.0,0.0,E,129,P,2135,1,False
1998,Earth,,TRAPPIST-1e,23.0,False,426.0,0.0,362.0,0.0,0.0,E,129,P,2135,2,False
1999,Earth,False,TRAPPIST-1e,61.0,False,2.0,0.0,17.0,868.0,28.0,G,343,S,2136,1,False
2000,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,F,423,P,2137,1,True
2001,Mars,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,F,423,P,2137,2,True
2002,Mars,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,F,423,P,2137,3,True
2003,Earth,True,55 Cancri e,13.0,,0.0,0.0,0.0,0.0,0.0,G,344,S,2138,1,True
2004,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,417,S,2139,1,True
2005,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,698.0,0.0,0.0,F,424,P,2140,1,True
2006,Earth,False,55 Cancri e,66.0,False,0.0,0.0,1610.0,0.0,0.0,E,130,P,2141,1,True
2007,Mars,True,TRAPPIST-1e,39.0,,0.0,0.0,0.0,0.0,0.0,F,418,S,2142,1,True
2008,Earth,False,TRAPPIST-1e,21.0,False,0.0,1433.0,0.0,1234.0,0.0,F,419,S,2143,1,False
2009,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,345,S,2143,2,False
2010,Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,,,,2144,1,False
2011,Earth,False,TRAPPIST-1e,15.0,False,0.0,951.0,128.0,0.0,0.0,F,425,P,2145,1,False
2012,Mars,False,TRAPPIST-1e,,False,1146.0,0.0,47.0,0.0,105.0,E,155,S,2147,1,True
2013,Earth,False,TRAPPIST-1e,13.0,False,579.0,226.0,61.0,1.0,7.0,F,420,S,2148,1,False
2014,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,B,89,S,2149,1,True
2015,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,G,346,P,2150,1,False
2016,Earth,False,TRAPPIST-1e,45.0,False,2138.0,0.0,0.0,659.0,0.0,F,426,P,2152,1,False
2017,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,,G,347,P,2153,1,False
2018,Earth,False,TRAPPIST-1e,19.0,False,78.0,0.0,0.0,550.0,0.0,G,348,P,2154,1,False
2019,Earth,False,TRAPPIST-1e,49.0,False,651.0,25.0,0.0,849.0,2.0,F,421,S,2156,1,False
2020,Earth,False,TRAPPIST-1e,21.0,False,0.0,820.0,0.0,45.0,0.0,F,423,S,2158,1,True
2021,Earth,False,TRAPPIST-1e,18.0,False,0.0,402.0,2027.0,0.0,0.0,F,424,S,2159,1,True
2022,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,F,429,P,2161,1,True
2023,Mars,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,F,425,S,2162,1,True
2024,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,425,S,2162,2,True
2025,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,6.0,745.0,22.0,G,349,P,2163,1,False
2026,Europa,True,TRAPPIST-1e,21.0,,0.0,0.0,0.0,0.0,0.0,B,63,P,2164,1,True
2027,Earth,False,PSO J318.5-22,20.0,False,38.0,220.0,495.0,0.0,,F,431,P,2167,1,False
2028,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,F,427,S,2168,1,True
2029,Mars,False,TRAPPIST-1e,20.0,False,212.0,0.0,991.0,0.0,13.0,F,427,S,2168,2,False
2030,Earth,False,TRAPPIST-1e,24.0,False,388.0,0.0,7.0,409.0,0.0,F,433,P,2171,1,False
2031,Earth,False,TRAPPIST-1e,41.0,False,2.0,0.0,551.0,5577.0,68.0,G,351,P,2171,2,False
2032,Earth,False,PSO J318.5-22,23.0,False,0.0,774.0,0.0,0.0,0.0,G,347,S,2172,1,True
2033,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,G,352,P,2173,1,True
2034,Earth,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,G,348,S,2175,1,True
2035,Mars,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,,0.0,F,435,P,2177,1,True
2036,Europa,False,TRAPPIST-1e,30.0,False,437.0,3585.0,0.0,4488.0,281.0,C,80,S,2179,1,False
2037,Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,318.0,247.0,F,428,S,2180,1,False
2038,Europa,False,TRAPPIST-1e,31.0,False,46.0,1935.0,0.0,995.0,1254.0,B,64,P,2182,1,False
2039,Mars,False,PSO J318.5-22,46.0,False,607.0,0.0,41.0,334.0,251.0,F,429,S,2183,1,False
2040,Mars,False,TRAPPIST-1e,20.0,False,938.0,59.0,31.0,12.0,0.0,F,429,S,2183,2,False
2041,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,G,350,S,2186,1,False
2042,Earth,False,TRAPPIST-1e,30.0,False,0.0,236.0,0.0,1149.0,0.0,F,437,P,2187,1,False
2043,Earth,False,55 Cancri e,24.0,False,0.0,421.0,0.0,207.0,63.0,F,438,P,2188,1,False
2044,Earth,,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,628.0,0.0,G,354,P,2189,1,False
2045,Earth,False,,20.0,False,1750.0,0.0,446.0,0.0,76.0,F,430,S,2190,1,False
2046,Mars,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,F,431,S,2191,1,True
2047,Earth,False,PSO J318.5-22,25.0,False,0.0,0.0,619.0,0.0,70.0,F,439,P,2193,1,False
2048,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,G,352,S,2194,1,False
2049,Earth,False,TRAPPIST-1e,27.0,False,0.0,280.0,119.0,646.0,5.0,F,440,P,2195,1,True
2050,Europa,False,TRAPPIST-1e,47.0,False,,32.0,0.0,4027.0,1440.0,B,65,P,2196,1,False
2051,Europa,False,55 Cancri e,26.0,False,26.0,4587.0,0.0,102.0,0.0,B,65,P,2196,2,True
2052,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,B,65,P,2196,3,True
2053,Europa,False,55 Cancri e,42.0,False,0.0,1180.0,0.0,2677.0,283.0,B,65,P,2196,4,False
2054,Earth,False,55 Cancri e,61.0,False,0.0,654.0,902.0,0.0,68.0,E,156,S,2198,1,True
