,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number
9860,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,B,71,P,2448,2
9861,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,19.0,52.0,2006.0,F,509,P,2450,1
9862,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,G,401,P,2459,1
9863,Mars,False,TRAPPIST-1e,34.0,False,2138.0,138.0,31.0,,40.0,E,148,P,2464,1
9864,Mars,False,55 Cancri e,35.0,False,667.0,0.0,387.0,0.0,0.0,D,82,S,2465,1
9865,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,E,172,S,2468,1
9866,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,F,473,S,2469,1
9867,Mars,False,TRAPPIST-1e,19.0,False,278.0,0.0,311.0,560.0,0.0,F,473,S,2469,2
9868,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,3.0,867.0,0.0,F,474,S,2473,1
9869,,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,G,400,S,2481,1
9870,Earth,False,TRAPPIST-1e,23.0,False,460.0,182.0,40.0,40.0,65.0,,,,2481,2
9871,Europa,False,55 Cancri e,42.0,False,3.0,2477.0,0.0,1585.0,1765.0,D,84,S,2482,1
9872,Europa,False,55 Cancri e,40.0,False,33.0,3030.0,0.0,3588.0,377.0,D,84,S,2482,2
9873,Mars,True,TRAPPIST-1e,71.0,False,0.0,0.0,,0.0,0.0,F,478,S,2484,1
9874,Mars,False,TRAPPIST-1e,18.0,False,572.0,0.0,21.0,441.0,5.0,F,478,S,2484,2
9875,Mars,False,TRAPPIST-1e,34.0,True,617.0,0.0,478.0,0.0,203.0,E,175,S,2485,1
9876,Mars,False,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,F,514,P,2487,1
9877,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,F,514,P,2487,2
9878,Mars,False,TRAPPIST-1e,22.0,False,1938.0,475.0,165.0,0.0,0.0,D,73,P,2487,3
9879,Earth,False,TRAPPIST-1e,38.0,False,41.0,0.0,19.0,57.0,685.0,F,479,S,2490,1
9880,Europa,False,55 Cancri e,33.0,False,1.0,,0.0,0.0,6031.0,C,88,S,2493,1
9881,Europa,False,PSO J318.5-22,27.0,True,0.0,11984.0,1610.0,709.0,19086.0,C,88,S,2493,2
9882,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,B,95,S,2494,1
9883,Europa,False,55 Cancri e,34.0,False,65.0,1612.0,0.0,5831.0,631.0,B,95,S,2494,2
9884,Earth,False,55 Cancri e,66.0,False,595.0,0.0,0.0,33.0,0.0,G,402,S,2495,1
9885,Europa,True,TRAPPIST-1e,47.0,False,0.0,,,0.0,0.0,C,90,S,2501,1
9886,Earth,False,TRAPPIST-1e,35.0,False,127.0,629.0,59.0,86.0,0.0,F,482,S,2504,1
9887,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,405,P,2507,1
9888,Earth,False,TRAPPIST-1e,36.0,False,59.0,59.0,850.0,0.0,2.0,F,518,P,2511,1
9889,Earth,False,TRAPPIST-1e,36.0,False,3.0,755.0,0.0,33.0,0.0,,,,2514,1
9890,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,F,484,S,2517,1
9891,Earth,False,TRAPPIST-1e,15.0,False,756.0,3.0,43.0,30.0,45.0,F,486,S,2525,1
9892,Europa,False,,39.0,True,381.0,1222.0,1104.0,121.0,2827.0,C,89,P,2529,1
9893,Earth,False,55 Cancri e,48.0,False,283.0,0.0,3.0,0.0,106.0,G,408,P,2533,1
9894,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,F,490,S,2536,1
9895,Europa,True,55 Cancri e,21.0,False,,0.0,0.0,0.0,0.0,B,76,P,2538,1
9896,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,B,76,P,2538,2
9897,Earth,False,TRAPPIST-1e,13.0,False,0.0,956.0,22.0,41.0,0.0,,,,2539,1
9898,Earth,False,TRAPPIST-1e,32.0,False,0.0,1010.0,0.0,0.0,0.0,F,521,P,2543,1
9899,Earth,,PSO J318.5-22,22.0,False,0.0,1185.0,3.0,0.0,,F,493,S,2554,1
9900,Mars,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,F,524,P,2556,1
9901,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,409,S,2563,1
9902,Earth,False,,33.0,False,878.0,10.0,0.0,0.0,0.0,G,410,S,2566,1
9903,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,E,180,S,2567,1
9904,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,F,494,S,2567,2
9905,Earth,False,TRAPPIST-1e,20.0,False,0.0,636.0,0.0,4.0,0.0,F,495,S,2568,1
9906,Earth,False,TRAPPIST-1e,42.0,False,0.0,592.0,112.0,0.0,0.0,F,528,P,2569,1
9907,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,413,P,2570,1
9908,Mars,False,55 Cancri e,27.0,False,824.0,0.0,5649.0,133.0,0.0,F,529,P,2575,1
9909,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,,F,497,S,2576,1
9910,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,411,S,2577,1
9911,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,G,411,S,2577,2
9912,Mars,False,TRAPPIST-1e,36.0,False,904.0,49.0,123.0,199.0,72.0,F,530,P,2579,1
9913,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,G,416,P,2583,1
9914,Europa,True,TRAPPIST-1e,40.0,,0.0,0.0,0.0,0.0,0.0,B,79,P,2585,1
9915,Earth,True,TRAPPIST-1e,42.0,False,,0.0,0.0,0.0,0.0,G,418,P,2586,1
9916,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,F,532,P,2587,1
9917,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,F,532,P,2587,2
9918,Mars,False,TRAPPIST-1e,15.0,False,81.0,0.0,2267.0,0.0,0.0,E,157,P,2600,1
9919,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,G,414,S,2603,1
9920,Earth,False,55 Cancri e,15.0,False,0.0,156.0,699.0,45.0,0.0,F,501,S,2603,2
9921,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,G,423,P,2604,1
9922,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,G,415,S,2608,1
9923,Earth,False,TRAPPIST-1e,24.0,False,2469.0,0.0,0.0,0.0,56.0,F,502,S,2610,1
9924,Earth,False,TRAPPIST-1e,25.0,False,5.0,524.0,267.0,0.0,982.0,G,417,S,2611,1
9925,Earth,False,TRAPPIST-1e,22.0,False,644.0,2.0,0.0,83.0,0.0,F,538,P,2612,1
9926,Earth,False,TRAPPIST-1e,57.0,False,4.0,0.0,702.0,37.0,0.0,F,539,P,2613,1
9927,Mars,False,TRAPPIST-1e,25.0,False,938.0,0.0,206.0,0.0,289.0,F,503,S,2614,1
9928,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,1352.0,0.0,182.0,F,540,P,2615,1
9929,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,G,425,P,2620,1
9930,Europa,False,55 Cancri e,27.0,False,11567.0,246.0,0.0,5957.0,496.0,C,94,S,2621,1
9931,Earth,False,TRAPPIST-1e,18.0,False,419.0,134.0,0.0,311.0,0.0,F,506,S,2623,1
9932,Earth,False,TRAPPIST-1e,61.0,False,1.0,0.0,328.0,241.0,873.0,F,507,S,2630,1
9933,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,G,418,S,2630,2
9934,Earth,,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,418,S,2630,3
9935,Earth,False,TRAPPIST-1e,27.0,False,0.0,196.0,7.0,0.0,1325.0,F,546,P,2632,1
9936,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,631.0,350.0,,,,2637,1
9937,Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,G,429,P,2637,2
9938,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,429,P,2637,3
9939,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,F,509,S,2639,1
9940,Earth,False,TRAPPIST-1e,22.0,False,2.0,12.0,0.0,630.0,59.0,F,512,S,2644,1
9941,Mars,False,TRAPPIST-1e,32.0,True,733.0,11.0,1819.0,34.0,1.0,F,548,P,2653,1
9942,Mars,False,TRAPPIST-1e,28.0,False,1.0,,195.0,62.0,2406.0,D,89,S,2654,1
9943,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,C,96,S,2656,1
9944,Europa,False,55 Cancri e,28.0,False,0.0,774.0,2760.0,4171.0,118.0,C,92,P,2665,1
9945,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,B,101,S,2667,1
9946,Europa,False,TRAPPIST-1e,54.0,False,0.0,373.0,,400.0,3217.0,B,101,S,2667,2
9947,Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,6.0,3223.0,B,101,S,2667,3
9948,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,B,101,S,2667,4
9949,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,B,101,S,2667,5
9950,Mars,False,TRAPPIST-1e,39.0,False,1236.0,0.0,849.0,,0.0,F,553,P,2669,1
9951,Earth,False,TRAPPIST-1e,14.0,False,100.0,3821.0,133.0,116.0,8.0,G,433,P,2673,1
9952,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,G,425,S,2674,1
9953,Earth,False,TRAPPIST-1e,22.0,False,0.0,75.0,688.0,42.0,3.0,G,425,S,2674,2
9954,Europa,False,TRAPPIST-1e,27.0,False,0.0,263.0,1.0,8580.0,0.0,B,82,P,2680,1
9955,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,G,427,S,2681,1
9956,Earth,False,TRAPPIST-1e,16.0,False,2730.0,397.0,0.0,0.0,56.0,F,518,S,2686,1
9957,Earth,False,TRAPPIST-1e,40.0,False,4.0,,0.0,1759.0,0.0,G,436,P,2689,1
9958,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,B,84,P,2694,1
9959,Europa,False,TRAPPIST-1e,25.0,False,0.0,10754.0,3.0,345.0,478.0,C,93,P,2694,2
9960,Europa,False,TRAPPIST-1e,29.0,False,0.0,2074.0,0.0,6.0,320.0,C,98,S,2696,1
9961,Earth,False,PSO J318.5-22,60.0,False,0.0,245.0,0.0,985.0,0.0,F,519,S,2699,1
9962,,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,G,430,S,2705,1
9963,Europa,True,55 Cancri e,37.0,False,0.0,0.0,,0.0,0.0,B,104,S,2710,1
9964,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,,0.0,B,104,S,2710,2
9965,Mars,False,TRAPPIST-1e,23.0,False,855.0,1296.0,3765.0,0.0,0.0,F,560,P,2711,1
9966,Mars,False,TRAPPIST-1e,24.0,False,671.0,0.0,344.0,0.0,6.0,E,162,P,2715,1
9967,Mars,False,TRAPPIST-1e,15.0,False,1416.0,0.0,1184.0,3.0,0.0,F,562,P,2715,2
9968,Europa,False,TRAPPIST-1e,18.0,False,0.0,,0.0,1685.0,,D,80,P,2716,1
9969,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,D,80,P,2716,2
9970,Mars,False,TRAPPIST-1e,39.0,False,2194.0,1034.0,21.0,0.0,0.0,D,92,S,2719,1
9971,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,F,524,S,2719,2
9972,Mars,False,TRAPPIST-1e,43.0,False,1259.0,0.0,0.0,963.0,0.0,F,524,S,2719,3
9973,Mars,False,TRAPPIST-1e,45.0,False,16.0,0.0,1103.0,,0.0,F,526,S,2728,1
9974,Earth,True,TRAPPIST-1e,24.0,,0.0,0.0,0.0,0.0,0.0,G,434,S,2731,1
9975,Earth,False,TRAPPIST-1e,52.0,False,0.0,295.0,0.0,,233.0,F,566,P,2733,1
9976,Earth,False,TRAPPIST-1e,18.0,False,798.0,2.0,0.0,8.0,0.0,G,441,P,2735,1
9977,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,G,436,S,2742,1
9978,Earth,False,55 Cancri e,,False,0.0,765.0,3.0,14.0,1.0,G,443,P,2744,1
9979,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,G,437,S,2749,1
9980,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,802.0,7.0,G,445,P,2757,1
9981,Earth,False,PSO J318.5-22,45.0,False,3.0,31.0,60.0,515.0,0.0,F,531,S,2761,1
9982,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,1388.0,0.0,15.0,F,531,S,2761,2
9983,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,440,S,2766,1
9984,Earth,False,TRAPPIST-1e,22.0,False,0.0,130.0,39.0,457.0,0.0,G,441,S,2767,1
9985,Earth,False,TRAPPIST-1e,23.0,False,0.0,102.0,0.0,0.0,587.0,F,574,P,2771,1
9986,Europa,False,TRAPPIST-1e,32.0,False,0.0,442.0,0.0,1700.0,315.0,C,101,S,2775,1
9987,Earth,False,TRAPPIST-1e,15.0,False,0.0,34.0,861.0,0.0,47.0,G,445,S,2776,1
9988,Europa,True,TRAPPIST-1e,30.0,True,0.0,0.0,0.0,0.0,0.0,A,33,S,2777,1
9989,Earth,False,TRAPPIST-1e,60.0,False,454.0,1.0,91.0,1.0,227.0,F,577,P,2779,1
9990,Earth,,TRAPPIST-1e,50.0,False,0.0,104.0,6.0,1940.0,1.0,F,534,S,2782,1
9991,Earth,,TRAPPIST-1e,45.0,False,545.0,63.0,38.0,3.0,369.0,G,451,P,2791,1
9992,Mars,False,TRAPPIST-1e,24.0,False,915.0,0.0,67.0,0.0,67.0,E,170,P,2794,1
9993,Mars,False,TRAPPIST-1e,22.0,False,842.0,,431.0,52.0,0.0,F,579,P,2794,2
9994,Mars,False,TRAPPIST-1e,20.0,False,1.0,0.0,2638.0,0.0,0.0,F,579,P,2794,3
9995,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,579,P,2794,4
9996,Mars,False,TRAPPIST-1e,40.0,False,203.0,2.0,112.0,0.0,1065.0,F,579,P,2794,5
9997,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,F,579,P,2794,6
9998,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,F,579,P,2794,7
9999,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,E,191,S,2800,1
10000,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,D,84,P,2803,1
10001,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,G,448,S,2804,1
10002,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,C,95,P,2808,1
10003,Europa,False,TRAPPIST-1e,44.0,False,0.0,9662.0,0.0,1.0,1260.0,C,95,P,2808,2
10004,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,85.0,0.0,703.0,E,172,P,2815,1
10005,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,456,P,2815,2
10006,Earth,False,TRAPPIST-1e,19.0,False,6.0,697.0,0.0,0.0,0.0,F,583,P,2815,3
10007,Europa,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,D,85,P,2816,1
10008,Earth,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,G,451,S,2827,1
10009,Earth,False,PSO J318.5-22,15.0,False,144.0,0.0,0.0,6.0,379.0,G,459,P,2828,1
10010,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,460,P,2829,1
10011,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,G,461,P,2830,1
10012,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,G,462,P,2833,1
10013,Europa,False,55 Cancri e,62.0,False,0.0,9724.0,0.0,47.0,14.0,C,106,S,2836,1
10014,Earth,False,TRAPPIST-1e,19.0,False,0.0,9.0,0.0,1118.0,0.0,F,589,P,2841,1
10015,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,G,463,P,2842,1
10016,Earth,False,55 Cancri e,28.0,False,16.0,0.0,0.0,,1317.0,F,541,S,2844,1
10017,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,C,97,P,2845,1
10018,Europa,True,,22.0,False,0.0,0.0,0.0,0.0,0.0,C,97,P,2845,2
10019,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,A,34,S,2848,1
10020,Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,A,34,S,2848,2
10021,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,A,34,S,2848,3
10022,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,1201.0,,,,2849,1
10023,Mars,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,F,543,S,2850,1
10024,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,543,S,2850,2
10025,Mars,False,TRAPPIST-1e,26.0,False,1208.0,90.0,1.0,0.0,0.0,E,192,S,2850,3
10026,Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,F,543,S,2850,4
10027,Earth,False,55 Cancri e,23.0,False,5.0,0.0,0.0,49.0,668.0,F,590,P,2851,1
10028,,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,D,87,P,2855,1
10029,Mars,False,TRAPPIST-1e,18.0,False,2366.0,0.0,238.0,0.0,0.0,F,548,S,2864,1
10030,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,453,S,2868,1
10031,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,453,S,2868,2
10032,Earth,,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,453,S,2868,3
10033,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,1631.0,0.0,75.0,G,453,S,2868,4
10034,Earth,False,TRAPPIST-1e,25.0,False,,5.0,12.0,978.0,0.0,E,177,P,2874,1
10035,Earth,False,TRAPPIST-1e,22.0,False,0.0,,0.0,0.0,1128.0,F,594,P,2879,1
10036,Mars,False,TRAPPIST-1e,20.0,False,91.0,0.0,10.0,1187.0,0.0,F,549,S,2885,1
10037,Mars,False,TRAPPIST-1e,32.0,False,2436.0,0.0,18.0,9.0,0.0,F,596,P,2886,1
10038,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,573.0,214.0,0.0,E,195,S,2889,1
10039,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,C,111,S,2895,1
10040,Earth,False,TRAPPIST-1e,23.0,False,11.0,0.0,0.0,0.0,1281.0,F,550,S,2896,1
10041,Europa,False,TRAPPIST-1e,22.0,False,0.0,4313.0,0.0,0.0,25.0,B,90,P,2898,1
10042,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,B,90,P,2898,2
10043,Earth,False,PSO J318.5-22,18.0,False,33.0,1352.0,38.0,0.0,,G,472,P,2903,1
10044,Europa,False,TRAPPIST-1e,36.0,False,86.0,290.0,2271.0,2184.0,91.0,C,99,P,2904,1
10045,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,C,99,P,2904,2
10046,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,G,465,S,2911,1
10047,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,B,91,P,2914,1
10048,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,F,554,S,2915,1
10049,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,F,604,P,2916,1
10050,Earth,False,TRAPPIST-1e,14.0,False,890.0,0.0,75.0,0.0,0.0,F,605,P,2917,1
10051,Europa,False,55 Cancri e,22.0,False,0.0,562.0,0.0,0.0,3808.0,B,108,S,2918,1
10052,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,234.0,572.0,F,607,P,2921,1
10053,Mars,False,TRAPPIST-1e,25.0,False,1.0,72.0,1202.0,33.0,0.0,F,608,P,2922,1
10054,Earth,False,TRAPPIST-1e,15.0,False,19.0,3673.0,173.0,0.0,314.0,G,466,S,2923,1
10055,Mars,False,TRAPPIST-1e,28.0,False,2521.0,0.0,303.0,8.0,0.0,F,556,S,2924,1
10056,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,G,475,P,2931,1
10057,Earth,False,TRAPPIST-1e,28.0,False,743.0,27.0,10.0,0.0,17.0,F,612,P,2931,2
10058,Europa,True,,45.0,False,0.0,0.0,0.0,0.0,0.0,B,109,S,2932,1
10059,Earth,,TRAPPIST-1e,44.0,False,0.0,72.0,0.0,665.0,0.0,F,613,P,2933,1
10060,Earth,False,TRAPPIST-1e,22.0,False,0.0,1.0,,237.0,620.0,F,614,P,2937,1
10061,Earth,False,TRAPPIST-1e,48.0,False,0.0,0.0,889.0,0.0,0.0,G,476,P,2939,1
10062,Earth,False,TRAPPIST-1e,25.0,False,1722.0,906.0,0.0,0.0,1.0,F,616,P,2946,1
10063,Earth,False,TRAPPIST-1e,24.0,False,646.0,202.0,0.0,3.0,2.0,G,480,P,2946,2
10064,Earth,False,TRAPPIST-1e,20.0,False,0.0,822.0,0.0,65.0,0.0,G,480,P,2946,3
10065,Earth,False,TRAPPIST-1e,46.0,False,0.0,7.0,327.0,0.0,508.0,G,480,P,2946,4
10066,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,G,481,P,2947,1
10067,Earth,False,PSO J318.5-22,26.0,False,368.0,0.0,,406.0,0.0,G,483,P,2951,1
10068,Earth,False,55 Cancri e,56.0,False,0.0,88.0,0.0,882.0,207.0,F,618,P,2952,1
10069,Earth,,TRAPPIST-1e,37.0,False,262.0,380.0,0.0,39.0,766.0,F,560,S,2955,1
10070,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,G,484,P,2957,1
10071,Earth,False,TRAPPIST-1e,15.0,False,152.0,630.0,124.0,1.0,0.0,G,471,S,2963,1
10072,Earth,False,TRAPPIST-1e,21.0,False,0.0,934.0,0.0,,0.0,F,623,P,2967,1
10073,Earth,False,TRAPPIST-1e,24.0,False,0.0,2.0,70.0,707.0,7.0,E,196,S,2973,1
10074,,False,55 Cancri e,30.0,False,0.0,137.0,15.0,0.0,1292.0,F,624,P,2974,1
10075,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,B,110,S,2976,1
10076,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,B,110,S,2976,2
10077,Europa,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,B,110,S,2976,3
10078,Europa,False,55 Cancri e,27.0,False,0.0,49.0,77.0,2427.0,3590.0,B,110,S,2976,4
10079,Earth,False,TRAPPIST-1e,44.0,False,48.0,207.0,10.0,443.0,2.0,F,625,P,2977,1
10080,Earth,False,TRAPPIST-1e,17.0,False,75.0,0.0,816.0,0.0,265.0,F,625,P,2977,2
10081,Earth,False,PSO J318.5-22,17.0,False,546.0,0.0,0.0,0.0,203.0,F,625,P,2977,3
10082,Mars,False,TRAPPIST-1e,36.0,False,3.0,0.0,345.0,1.0,960.0,F,565,S,2978,1
10083,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,111.0,451.0,82.0,F,566,S,2980,1
10084,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,G,487,P,2981,1
10085,Earth,False,TRAPPIST-1e,21.0,False,0.0,680.0,0.0,0.0,13.0,F,567,S,2985,1
10086,Earth,False,55 Cancri e,26.0,False,783.0,40.0,77.0,6.0,0.0,E,184,P,2987,1
10087,Earth,False,TRAPPIST-1e,,False,1.0,395.0,0.0,240.0,12.0,F,568,S,2989,1
10088,Mars,False,TRAPPIST-1e,21.0,False,1214.0,0.0,88.0,1296.0,0.0,F,569,S,2991,1
10089,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,B,95,P,2997,1
10090,Europa,False,TRAPPIST-1e,27.0,False,0.0,4.0,549.0,2928.0,354.0,B,95,P,2997,2
10091,Europa,False,55 Cancri e,25.0,False,0.0,2037.0,2.0,0.0,2166.0,B,95,P,2997,3
10092,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,B,95,P,2997,4
10093,Mars,False,TRAPPIST-1e,35.0,False,1228.0,0.0,1923.0,19.0,2.0,D,91,P,2999,1
10094,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,0.0,95.0,642.0,F,628,P,3002,1
10095,Earth,False,TRAPPIST-1e,23.0,False,1.0,0.0,0.0,445.0,0.0,G,488,P,3007,1
10096,Europa,True,55 Cancri e,17.0,False,0.0,0.0,,,0.0,D,92,P,3008,1
10097,,False,TRAPPIST-1e,21.0,False,0.0,844.0,36.0,2051.0,3178.0,D,92,P,3008,2
10098,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,D,92,P,3008,3
10099,Europa,False,TRAPPIST-1e,39.0,False,0.0,2061.0,18.0,443.0,157.0,D,92,P,3008,4
10100,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,D,92,P,3008,5
10101,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,D,92,P,3008,6
10102,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,G,489,P,3011,1
10103,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,G,490,P,3016,1
10104,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,490,P,3016,2
10105,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,490,P,3016,3
10106,Earth,False,TRAPPIST-1e,20.0,False,768.0,,0.0,0.0,3.0,E,186,P,3016,4
10107,Earth,False,TRAPPIST-1e,17.0,False,0.0,4738.0,188.0,0.0,,G,491,P,3017,1
